epoch,train_loss,train_acc,test_loss,test_acc
0,1.0955803195635478,37.06408515572548,1.0811206897099812,44.81534163157145
1,1.0754098693529766,44.86526300509771,1.0576018492380779,49.28977290789286
2,1.0543825527032216,49.07721926768621,1.0371829271316528,50.520833333333336
3,1.0402704179286957,48.49128176768621,1.0134425163269043,55.06628751754761
4,1.0190865745147069,50.087748964627586,0.9990443587303162,54.30871248245239
5,1.012638544042905,49.53011771043142,1.0005102356274922,54.924243688583374
6,1.0086708118518193,50.05095104376475,0.9872626463572184,57.97822078069051
7,1.0000392993291218,52.36922552188238,0.9714044133822123,57.43371248245239
8,0.9898787637551626,52.00124531984329,0.972921888033549,59.73011453946432
9,0.9883595456679662,52.969316144784294,0.9595195055007935,57.45738744735718
10,0.9829328606526057,52.91270365317663,0.9611853361129761,60.250947872797646
11,0.9771265536546707,53.76471926768621,0.9547016620635986,60.748106241226196
12,0.9757425884405772,54.01098281145096,0.9524021148681641,60.29829581578573
13,0.9682698001464208,55.69803019364675,0.943318784236908,60.79545418421427
14,0.961704949537913,56.31227344274521,0.9490509033203125,59.04356042544047
15,0.9655068516731262,55.87352812290192,0.9123069246610006,64.0388270219167
16,0.9498780022064844,57.75588800509771,0.9302158355712891,62.286933263142906
17,0.9449749936660131,57.26053019364675,0.9223364591598511,59.49337085088094
18,0.9476334601640701,57.15296665827433,0.9111776550610861,59.75378751754761
19,0.9304065803686777,58.62771769364675,0.9302679101626078,60.29829581578573
20,0.9405856231848398,58.17481875419617,0.9166882832845052,59.51704581578573
21,0.9339420050382614,59.91847813129425,0.9293442368507385,59.28030411402384
22,0.9228912343581518,60.66859165827433,0.9076920946439108,59.327652057011925
23,0.9229140331347784,59.25328383843104,0.8889970183372498,62.78409163157145
24,0.9142306198676428,61.01109633843104,0.8986658056577047,58.28598539034525
25,0.908281683921814,61.30831092596054,0.904378871122996,59.564393758773804
26,0.907627135515213,61.84046665827433,0.8999179204305013,62.33428120613098
