epoch,train_loss,train_acc,test_loss,test_acc,func_loss,lr
24,0.9170243144035339,59.6722145875295,0.9048876762390137,60.55871248245239,0.9048876762390137,0.005
25,0.9230085263649622,58.80038489898046,0.9038411577542623,60.81912914911906,0.9038411577542623,0.005
26,0.905253936847051,60.56668907403946,0.9091836015383402,60.58238546053568,0.9091836015383402,0.005
27,0.9154327362775803,60.555366675059,0.9115066925684611,58.28598539034525,0.9115066925684611,0.005
28,0.9108652472496033,62.65851457913717,0.8952622810999552,60.842802127202354,0.8952622810999552,0.005
29,0.895946795741717,63.03781718015671,0.8793672323226929,62.38162914911906,0.8793672323226929,0.005
30,0.8970297674338022,63.42844218015671,0.8966418504714966,60.55871248245239,0.8966418504714966,0.005
31,0.894492636124293,62.46320207913717,0.8777811129887899,65.12784163157146,0.8777811129887899,0.005
32,0.8819961051146189,63.70301196972529,0.8716825048128763,61.813447872797646,0.8716825048128763,0.005
33,0.8862228989601135,63.27558855215708,0.8765461047490438,63.39962085088094,0.8765461047490438,0.005
34,0.8840909550587336,63.86152605215708,0.8679575125376383,63.63636453946432,0.8679575125376383,0.005
35,0.8723034411668777,64.75600103537242,0.8572315772374471,65.12784163157146,0.8572315772374471,0.005
36,0.8839729974667231,63.923799991607666,0.8780350089073181,61.38731042544047,0.8780350089073181,0.005
37,0.8796658863623937,65.08435259262721,0.8594712416330973,62.405302127202354,0.8594712416330973,0.005
38,0.8672010699907938,65.19757707913716,0.8638050556182861,63.66003751754761,0.8638050556182861,0.005
39,0.8609285553296407,65.72124113639195,0.8498769601186117,65.69602290789287,0.8498769601186117,0.005
40,0.8601308465003967,67.51585155725479,0.8440606395403544,65.95643957455952,0.8440606395403544,0.005
41,0.8574380626281103,65.48629999160767,0.8525211413701376,63.92045418421427,0.8525211413701376,0.005
42,0.851241742571195,66.75441563129425,0.8136518398920695,67.44791666666667,0.8136518398920695,0.005
43,0.8552347968022028,67.03464686870575,0.8618796269098917,63.73106042544047,0.8618796269098917,0.005
44,0.8502177993456522,66.38360520203908,0.8206140001614889,65.41193127632141,0.8206140001614889,0.005
45,0.8389929930369059,68.09329688549042,0.8415877819061279,66.73768957455952,0.8415877819061279,0.005
46,0.8411485105752945,67.96308855215709,0.8264462153116862,67.70833333333333,0.8264462153116862,0.005
47,0.835767020781835,68.8037817676862,0.8342423836390177,67.02178120613098,0.8342423836390177,0.005
48,0.8312864949305853,69.07835155725479,0.8340818881988525,66.9981062412262,0.8340818881988525,0.005
49,0.831402137875557,68.73867760101955,0.8243965109189352,64.98579581578572,0.8243965109189352,0.005
50,0.8239950637022654,67.06012239058812,0.8122024933497111,70.3125,0.8122024933497111,0.005
51,0.816157286365827,70.09454270203908,0.8294382095336914,66.83238546053569,0.8294382095336914,0.005
52,0.8258872926235199,68.69904895623525,0.8273000717163086,67.04545418421428,0.8273000717163086,0.005
53,0.8262783586978912,69.10382707913716,0.8134860595067342,66.00378751754761,0.8134860595067342,0.005
54,0.8155574450890223,70.21342863639195,0.7930509448051453,68.53693127632141,0.7930509448051453,0.005
55,0.8084380080302557,71.2352807323138,0.8080633878707886,67.54261453946431,0.8080633878707886,0.005
56,0.811599945028623,70.25022655725479,0.8097742597262064,69.3418562412262,0.8097742597262064,0.005
57,0.8042869021495184,71.05978280305862,0.811170776685079,69.57859794298808,0.811170776685079,0.005
58,0.8124644209941229,69.36424374580383,0.7947129607200623,69.86268957455952,0.7947129607200623,0.005
59,0.8051131715377172,70.26154895623525,0.8007321159044901,70.62026460965474,0.8007321159044901,0.005
60,0.809574951728185,70.33797552188237,0.7798518538475037,71.07007503509521,0.7798518538475037,0.005
61,0.804712121685346,70.55027186870575,0.7744786341985067,72.60890205701192,0.7744786341985067,0.005
62,0.7941316117842993,71.34001354376475,0.8092689116795858,68.89204581578572,0.8092689116795858,0.005
63,0.7987874646981558,70.91542134682338,0.800264318784078,68.32386453946431,0.800264318784078,0.005
64,0.7955111116170883,70.49649010101955,0.7975833813349406,69.62594787279765,0.7975833813349406,0.005
65,0.7869137724240621,71.97973281145096,0.7698075771331787,72.86931872367859,0.7698075771331787,0.005
66,0.7895097732543945,71.42210155725479,0.8047377665837606,69.15246248245239,0.8047377665837606,0.005
67,0.7877318114042282,71.88915312290192,0.7867156863212585,70.64393957455952,0.7867156863212585,0.005
68,0.7902099986871084,71.34567499160767,0.7842153310775757,69.62594787279765,0.7842153310775757,0.005
69,0.7855176031589508,71.86367760101955,0.7813564737637838,71.40151460965474,0.7813564737637838,0.005
70,0.7750028073787689,73.07518124580383,0.7701363960901896,72.39583333333333,0.7701363960901896,0.005
71,0.785926083723704,71.56363228956859,0.7809925079345703,66.57196879386902,0.7809925079345703,0.005
72,0.7805915623903275,72.265625,0.7858626445134481,69.36553120613098,0.7858626445134481,0.005
73,0.7844725996255875,72.26279427607854,0.761653463045756,71.11742496490479,0.761653463045756,0.005
74,0.7731011559565862,73.34975103537242,0.7599916855494181,71.61458333333333,0.7599916855494181,0.005
75,0.7680140535036722,73.31012239058812,0.7663005590438843,71.35416666666667,0.7663005590438843,0.005
76,0.761046568552653,73.4912817676862,0.8001582026481628,70.1231062412262,0.8001582026481628,0.005
77,0.7682049423456192,73.99796197811763,0.7696951230367025,71.6856062412262,0.7696951230367025,0.005
78,0.7677721828222275,73.80264947811763,0.7680936058362325,69.60227290789287,0.7680936058362325,0.005
79,0.758783370256424,74.20459687709808,0.7643877069155375,71.14109794298808,0.7643877069155375,0.005
80,0.7664620031913122,73.046875,0.7531701723734537,71.875,0.7531701723734537,0.005
81,0.7592434138059616,72.67040312290192,0.7648367285728455,69.17613546053569,0.7648367285728455,0.005
82,0.7593929270903269,73.55638593435287,0.764660656452179,70.66761453946431,0.764660656452179,0.005
83,0.7607669085264206,73.6865942676862,0.7506733536720276,72.13541666666667,0.7506733536720276,0.005
84,0.763158768415451,74.2725317676862,0.7428740859031677,72.89299170176189,0.7428740859031677,0.005
85,0.7564902206261953,73.8819067676862,0.7365151842435201,73.95833333333333,0.7365151842435201,0.005
86,0.7472645243008932,74.68297084172566,0.7584372162818909,70.64393957455952,0.7584372162818909,0.005
87,0.7424172759056091,74.72543021043141,0.7582384745279948,71.42518957455952,0.7582384745279948,0.005
88,0.7499906967083613,74.97452447811763,0.7781477570533752,69.15246248245239,0.7781477570533752,0.005
89,0.7566341956456503,74.45086042086284,0.7612225810686747,68.63162914911906,0.7612225810686747,0.005
90,0.7428899705410004,74.97452447811763,0.7250051697095236,71.63825829823811,0.7250051697095236,0.005
91,0.7398522545893987,73.54789425929387,0.7983719905217489,68.9393937587738,0.7983719905217489,0.005
92,0.7464653750260671,73.4912817676862,0.7065431674321493,74.36079581578572,0.7065431674321493,0.005
93,0.7344193855921427,74.69995468854904,0.7417298158009847,74.17140205701192,0.7417298158009847,0.005
94,0.7414650171995163,74.73958333333333,0.7681744893391927,70.92803120613098,0.7681744893391927,0.005
95,0.7446935226519903,73.76585155725479,0.7429364124933878,72.94034163157146,0.7429364124933878,0.005
96,0.7423357367515564,75.37930260101955,0.7209374904632568,71.40151460965474,0.7209374904632568,0.005
97,0.7308854013681412,74.50464218854904,0.7506534854571024,71.42518957455952,0.7506534854571024,0.005
98,0.743276243408521,74.17912135521571,0.7263980905214945,72.91666666666667,0.7263980905214945,0.005
99,0.7263190895318985,75.94825625419617,0.722446084022522,73.67424170176189,0.722446084022522,0.005
100,0.7443749358256658,75.24626354376475,0.7360818386077881,71.94602290789287,0.7360818386077881,0.005
101,0.7410072187582651,74.88394478956859,0.7219799558321635,73.17708333333333,0.7219799558321635,0.005
102,0.7370036393404007,75.59725989898045,0.7395938038825989,70.17045418421428,0.7395938038825989,0.005
103,0.7270186841487885,76.59929792086284,0.7294507821400961,74.19507503509521,0.7294507821400961,0.005
104,0.7276372810204824,75.27456978956859,0.7251272598902384,72.15909163157146,0.7251272598902384,0.005
105,0.7392599930365881,74.71410781145096,0.7413729826609293,70.43087085088094,0.7413729826609293,0.005
106,0.7252188076575597,75.75860520203908,0.7590950727462769,71.70928120613098,0.7590950727462769,0.005
107,0.7252836128075918,76.12092395623525,0.706342359383901,73.67424170176189,0.706342359383901,0.005
108,0.7243340214093527,75.71897655725479,0.7249184846878052,71.94602290789287,0.7249184846878052,0.005
109,0.7243299384911855,75.93976457913716,0.7456498742103577,69.46022709210713,0.7456498742103577,0.005
110,0.723817860086759,75.80389479796092,0.7621944546699524,70.95170418421428,0.7621944546699524,0.005
111,0.707327867547671,75.78408072392146,0.7158363064130148,73.17708333333333,0.7158363064130148,0.005
112,0.7095288087924322,76.7040307323138,0.7323887149492899,71.18844787279765,0.7323887149492899,0.005
113,0.7171671787897745,76.48324271043141,0.7154754002888998,72.96401460965474,0.7154754002888998,0.005
114,0.7104735970497131,76.76064322392146,0.7269779642422994,70.92803120613098,0.7269779642422994,0.005
115,0.7188586443662643,76.04449739058812,0.7135496735572815,73.69791666666667,0.7135496735572815,0.005
116,0.7160643935203552,75.79257239898045,0.7383857170740763,72.4668562412262,0.7383857170740763,0.005
117,0.6969780077536901,78.6175270875295,0.7155612905820211,73.4375,0.7155612905820211,0.005
118,0.713800773024559,75.06793489058812,0.7271428306897482,75.49715836842854,0.7271428306897482,0.005
119,0.701397309700648,77.31544375419617,0.7439281145731608,69.43655212720235,0.7439281145731608,0.005
120,0.7046227604150772,77.19655781984329,0.7575112581253052,70.45454581578572,0.7575112581253052,0.005
121,0.7057771136363348,77.05785781145096,0.7294079462687174,71.44886453946431,0.7294079462687174,0.005
122,0.689897874991099,78.86379063129425,0.7111604611078898,73.72159163157146,0.7111604611078898,0.005
123,0.7017243852217993,77.24750886360805,0.6834775805473328,75.94696879386902,0.6834775805473328,0.005
124,0.705895667274793,77.17391302188237,0.7039536039034525,74.73958333333333,0.7039536039034525,0.005
125,0.7029734949270884,76.83423906564713,0.7257793148358663,71.94602290789287,0.7257793148358663,0.005
126,0.7066785395145416,77.03521301349004,0.6938899159431458,74.71590836842854,0.6938899159431458,0.005
127,0.7015766749779383,76.5625,0.6970430215199789,75.1893937587738,0.6970430215199789,0.005
128,0.7071953962246577,76.8115942676862,0.7097498575846354,73.98200829823811,0.7097498575846354,0.005
129,0.6925830741723379,77.65228698650996,0.6951697667439779,76.49147709210713,0.6951697667439779,0.005
130,0.6931756337483724,77.20504999160767,0.6810002525647482,76.96496248245239,0.6810002525647482,0.005
131,0.7101957897345225,77.66644010941188,0.7128440539042155,73.74526460965474,0.7128440539042155,0.005
132,0.6866155366102854,78.22973281145096,0.6855635444323221,74.19507503509521,0.6855635444323221,0.005
133,0.6852113505204519,77.73154427607854,0.7083896199862162,75.47348539034526,0.7083896199862162,0.005
134,0.6881733040014902,78.88926615317662,0.7278501590092977,71.96969787279765,0.7278501590092977,0.005
135,0.6977123320102692,76.84556146462758,0.6942153573036194,72.44318127632141,0.6942153573036194,0.005
136,0.6911898454030355,77.89288957913716,0.6820650299390157,74.95265205701192,0.6820650299390157,0.005
137,0.6710862418015798,78.43636771043141,0.7018205126126608,73.98200829823811,0.7018205126126608,0.005
138,0.6962326765060425,78.21274896462758,0.7058912118275961,74.45549170176189,0.7058912118275961,0.005
139,0.6956531753142675,77.42300728956859,0.6657114426294962,76.96496248245239,0.6657114426294962,0.005
140,0.6866327921549479,78.85529895623525,0.7031520406405131,73.22443127632141,0.7031520406405131,0.005
141,0.6876094937324524,78.21557968854904,0.7036870320638021,73.74526460965474,0.7036870320638021,0.005
142,0.6849444409211477,78.45052083333333,0.6900274554888407,75.99431872367859,0.6900274554888407,0.005
143,0.6869985510905584,78.21557968854904,0.6830980777740479,74.45549170176189,0.6830980777740479,0.005
144,0.6857713063557943,79.15251354376475,0.7078023354212443,73.50852290789287,0.7078023354212443,0.005
145,0.6869331498940786,78.21274896462758,0.706459641456604,71.47253751754761,0.706459641456604,0.005
146,0.6882944057385126,78.515625,0.707450290520986,73.74526460965474,0.707450290520986,0.005
147,0.6815855105717977,79.305366675059,0.6802699367205302,76.23106042544048,0.6802699367205302,0.005
148,0.6797894487778345,79.47520365317662,0.72962886095047,71.02272709210713,0.72962886095047,0.005
149,0.670618861913681,79.90545729796092,0.6938409407933553,75.75757503509521,0.6938409407933553,0.005
150,0.6709094494581223,79.18648074070613,0.6804822484652201,77.01231042544048,0.6804822484652201,0.005
151,0.6898120691378912,77.40885416666667,0.6696165402730306,77.01231042544048,0.6696165402730306,0.005
152,0.6786726613839468,79.02513593435287,0.6949758728345236,74.00568127632141,0.6949758728345236,0.005
153,0.6887041330337524,78.18727344274521,0.6929370959599813,75.23674170176189,0.6929370959599813,0.005
154,0.6755907833576202,79.34782604376475,0.6944911281267802,74.73958333333333,0.6944911281267802,0.005
155,0.6685281097888947,79.6337182323138,0.6742649873097738,78.24337085088094,0.6742649873097738,0.005
156,0.686724379658699,79.05910313129425,0.7062950332959493,74.76325829823811,0.7062950332959493,0.005
157,0.6816182235876719,78.86662135521571,0.6729005972544352,77.48579581578572,0.6729005972544352,0.005
158,0.6755994409322739,78.74773542086284,0.6902296940485636,73.01136453946431,0.6902296940485636,0.005
159,0.672356128692627,79.08740937709808,0.6878608862559,74.78693127632141,0.6878608862559,0.005
160,0.6570760210355123,81.12828334172566,0.6824143528938293,76.7518937587738,0.6824143528938293,0.005
161,0.6724979480107626,79.32235052188237,0.6863952875137329,75.0,0.6863952875137329,0.005
162,0.6623975882927576,79.93093281984329,0.6863494316736857,75.28409163157146,0.6863494316736857,0.005
163,0.6775886168082556,78.53826979796092,0.6890482902526855,76.01799170176189,0.6890482902526855,0.005
164,0.6752761801083883,78.60620468854904,0.6574350396792094,77.03598539034526,0.6574350396792094,0.005
165,0.6660004109144211,79.38462396462758,0.6714053750038147,76.04166666666667,0.6714053750038147,0.005
166,0.6627192397912344,80.63575625419617,0.6736688812573751,76.77556872367859,0.6736688812573751,0.005
167,0.6637845089038213,79.34499531984329,0.6569520235061646,76.01799170176189,0.6569520235061646,0.005
168,0.667264312505722,79.6563630302747,0.6810222069422404,74.0293562412262,0.6810222069422404,0.005
169,0.6501469810803732,80.64707865317662,0.6741087039311727,75.0,0.6741087039311727,0.005
170,0.6450993716716766,81.46512657403946,0.6844789187113444,74.24242496490479,0.6844789187113444,0.005
171,0.6652791053056717,78.74773542086284,0.6866675615310669,76.06534163157146,0.6866675615310669,0.005
172,0.661986788113912,80.10076979796092,0.6788299083709717,76.04166666666667,0.6788299083709717,0.005
173,0.6550083011388779,81.23301615317662,0.7065614660580953,73.27178120613098,0.7065614660580953,0.005
174,0.6674074729283651,79.4384057323138,0.6725386579831442,76.77556872367859,0.6725386579831442,0.005
175,0.6578988035519918,80.23097813129425,0.6795050899187723,75.04734794298808,0.6795050899187723,0.005
176,0.6445874770482382,81.65760884682338,0.6577893296877543,76.27840836842854,0.6577893296877543,0.005
177,0.6506733198960623,81.37737760941188,0.6590237021446228,76.77556872367859,0.6590237021446228,0.005
178,0.6493739932775497,80.50554792086284,0.6749668916066488,75.52083333333333,0.6749668916066488,0.005
179,0.6442254930734634,81.53306146462758,0.6879902879397074,73.76893957455952,0.6879902879397074,0.005
180,0.6506123542785645,80.19134948650996,0.6759306192398071,74.26609794298808,0.6759306192398071,0.005
181,0.6604744444290797,79.6875,0.6578090786933899,76.01799170176189,0.6578090786933899,0.005
182,0.6485999524593353,81.1962182323138,0.6741965015729269,75.26041666666667,0.6741965015729269,0.005
183,0.6759377817312876,78.719429175059,0.7053600748380026,73.27178120613098,0.7053600748380026,0.005
184,0.6585616767406464,80.89334219694138,0.6548293828964233,76.01799170176189,0.6548293828964233,0.005
185,0.6550910423199335,79.99603698650996,0.6839430332183838,75.04734794298808,0.6839430332183838,0.005
186,0.6514155666033427,80.44044375419617,0.6574511528015137,76.79924170176189,0.6574511528015137,0.005
187,0.6489314834276835,80.56782136360805,0.6664339502652487,76.32575829823811,0.6664339502652487,0.005
188,0.6544169237216314,80.52819271882375,0.6510393023490906,77.29640205701192,0.6510393023490906,0.005
189,0.6478764414787292,81.063179175059,0.6812839110692342,73.76893957455952,0.6812839110692342,0.005
190,0.6568510582049688,80.57348281145096,0.6485741337140402,78.81155212720235,0.6485741337140402,0.005
191,0.63950182000796,80.73482811450958,0.6845390399297079,75.07102290789287,0.6845390399297079,0.005
192,0.6504014631112417,79.82620000839233,0.6805988550186157,76.58617496490479,0.6805988550186157,0.005
193,0.6436492850383123,81.14243646462758,0.6537850499153137,77.01231042544048,0.6537850499153137,0.005
194,0.6376183678706487,81.45663489898045,0.6442936062812805,79.0956437587738,0.6442936062812805,0.005
195,0.6456523686647415,81.04902605215709,0.6591756542523702,76.77556872367859,0.6591756542523702,0.005
196,0.6525039275487264,79.93093281984329,0.6879917979240417,74.78693127632141,0.6879917979240417,0.005
197,0.6375402957201004,81.18206510941188,0.6857786377271017,74.10037914911906,0.6857786377271017,0.005
198,0.6403344323237737,80.70369114478429,0.684220532576243,74.8106062412262,0.684220532576243,0.005
199,0.6247978905836741,83.53713750839233,0.6407590905825297,79.56912914911906,0.6407590905825297,0.005
200,0.6388130784034729,81.844429175059,0.6584866841634115,77.32007503509521,0.6584866841634115,0.005
201,0.641876553495725,80.4149682323138,0.6585773626963297,76.25473539034526,0.6585773626963297,0.005
202,0.6348954935868582,81.81612342596054,0.6634935935338339,77.58049170176189,0.6634935935338339,0.005
203,0.6331478108962377,82.74456510941188,0.6897011597951254,75.56818127632141,0.6897011597951254,0.005
204,0.6351473579804102,80.9612770875295,0.6605010430018107,78.57481042544048,0.6605010430018107,0.005
205,0.6352570801973343,81.01222813129425,0.6778109669685364,74.52651460965474,0.6778109669685364,0.005
206,0.6280462543169657,81.62364115317662,0.6653174956639608,75.80492496490479,0.6653174956639608,0.005
207,0.6449611981709799,80.51970104376475,0.6631176273028055,78.88257503509521,0.6631176273028055,0.005
208,0.6273845334847769,81.70006771882375,0.666813870271047,75.80492496490479,0.666813870271047,0.005
209,0.6208943178256353,83.13519010941188,0.6833120584487915,75.33143957455952,0.6833120584487915,0.005
210,0.6446883181730906,80.7659645875295,0.6618011792500814,76.5625,0.6618011792500814,0.005
211,0.637469674150149,81.67742292086284,0.6483110388120016,76.27840836842854,0.6483110388120016,0.005
212,0.6268333991368612,81.87273542086284,0.6620920896530151,78.38541666666667,0.6620920896530151,0.005
213,0.6318890104691187,81.93500886360805,0.6321464975674947,78.81155212720235,0.6321464975674947,0.005
214,0.6298259447018305,81.42832865317662,0.6470324993133545,79.61647709210713,0.6470324993133545,0.005
215,0.6288256992896398,82.62850989898045,0.6355881293614706,79.59280212720235,0.6355881293614706,0.005
216,0.6314070324103037,80.92447916666667,0.6482626994450887,78.07765205701192,0.6482626994450887,0.005
217,0.6204460660616556,82.67946094274521,0.6516870458920797,80.37405212720235,0.6516870458920797,0.005
218,0.6312611252069473,82.28883594274521,0.6669740279515585,76.87026460965474,0.6669740279515585,0.005
219,0.6199049651622772,82.26052969694138,0.6692469914754232,77.32007503509521,0.6692469914754232,0.005
220,0.6277169585227966,81.13111406564713,0.6413782040278116,79.85321879386902,0.6413782040278116,0.005
221,0.6331451088190079,82.039741675059,0.6480603019396464,79.07196879386902,0.6480603019396464,0.005
222,0.6145480424165726,82.9540307323138,0.6755585074424744,75.85227290789287,0.6755585074424744,0.005
223,0.6254449039697647,82.65115469694138,0.6330914894739786,80.13731042544048,0.6330914894739786,0.005
224,0.6183885087569555,82.31431146462758,0.6506022810935974,75.80492496490479,0.6506022810935974,0.005
225,0.6177479724089304,83.1097145875295,0.6541360020637512,78.125,0.6541360020637512,0.005
226,0.6114665766557058,83.03045729796092,0.6506744623184204,79.33238546053569,0.6506744623184204,0.005
227,0.6238651672999064,82.78419375419617,0.6494111816088358,76.87026460965474,0.6494111816088358,0.005
228,0.6134293625752131,82.27468281984329,0.6442785064379374,78.33806872367859,0.6442785064379374,0.005
229,0.6144180844227473,81.49626354376475,0.6317529280980428,78.57481042544048,0.6317529280980428,0.005
230,0.6234864940245947,82.01426615317662,0.6787680387496948,76.3731062412262,0.6787680387496948,0.005
231,0.6112237274646759,83.56544375419617,0.6452411214510599,80.08996248245239,0.6452411214510599,0.005
232,0.6260745922724406,81.25,0.6502770582834879,77.34375,0.6502770582834879,0.005
233,0.6136452207962672,83.44655781984329,0.6342112819353739,80.35037914911906,0.6342112819353739,0.005
234,0.6339822063843409,81.649116675059,0.6317378481229147,79.0956437587738,0.6317378481229147,0.005
235,0.6338054537773132,81.62364115317662,0.6453947424888611,79.61647709210713,0.6453947424888611,0.005
236,0.6151271015405655,81.98595990737279,0.6470837394396464,77.58049170176189,0.6470837394396464,0.005
237,0.6120908011992773,83.95606875419617,0.6603214542071024,77.88825829823811,0.6603214542071024,0.005
238,0.6160957664251328,82.30298906564713,0.6875388622283936,76.11268957455952,0.6875388622283936,0.005
239,0.608616848786672,83.14368228117625,0.6521769563357035,77.36742496490479,0.6521769563357035,0.0025
240,0.6156602054834366,82.7587182323138,0.6356962323188782,79.37973539034526,0.6356962323188782,0.0025
241,0.6091371277968088,82.60303437709808,0.6438204447428385,79.11931872367859,0.6438204447428385,0.0025
242,0.6147178361813227,83.12669843435287,0.6478610833485922,78.88257503509521,0.6478610833485922,0.0025
243,0.6034867713848749,84.08344636360805,0.650529166062673,80.13731042544048,0.650529166062673,0.0025
244,0.6135316242774328,83.1097145875295,0.6362462441126505,78.62215836842854,0.6362462441126505,0.0025
245,0.6187802702188492,82.430366675059,0.6270421544710795,81.36837085088094,0.6270421544710795,0.0025
246,0.612324724594752,83.56544375419617,0.6417543490727743,77.84090836842854,0.6417543490727743,0.0025
247,0.5994758059581121,83.51166198650996,0.6108690798282623,81.62878751754761,0.6108690798282623,0.0025
248,0.6092266837755839,82.55774478117625,0.6482877532641093,79.37973539034526,0.6482877532641093,0.0025
249,0.6011733114719391,84.21365469694138,0.6354483366012573,79.61647709210713,0.6354483366012573,0.0025
250,0.6164078563451767,83.29087396462758,0.6274649699529012,79.8768937587738,0.6274649699529012,0.0025
251,0.6159456968307495,82.88609584172566,0.6332728664080302,77.88825829823811,0.6332728664080302,0.0025
252,0.6083165208498637,82.10767656564713,0.6298721035321554,78.62215836842854,0.6298721035321554,0.0025
253,0.6062145133813223,83.16066563129425,0.6291324098904928,80.13731042544048,0.6291324098904928,0.0025
254,0.6134775926669439,82.67663021882375,0.647924522558848,78.62215836842854,0.647924522558848,0.0025
255,0.6080276469389597,83.26539844274521,0.6457992394765218,78.38541666666667,0.6457992394765218,0.0025
256,0.5979988425970078,84.171195824941,0.6498513023058573,79.64015205701192,0.6498513023058573,0.0025
257,0.6038415481646856,83.77207865317662,0.6331325968106588,79.90056872367859,0.6331325968106588,0.0025
258,0.6047406395276388,83.57676615317662,0.651871124903361,78.64583333333333,0.651871124903361,0.0025
259,0.6161168863375982,82.64266302188237,0.6353693803151449,79.14299170176189,0.6353693803151449,0.0025
260,0.6121229281028112,83.02762657403946,0.6407548189163208,81.13162914911906,0.6407548189163208,0.0025
261,0.6020223597685496,83.49750886360805,0.6276679635047913,79.8768937587738,0.6276679635047913,0.0025
262,0.6045750131209692,82.61152605215709,0.6191801031430563,80.63446879386902,0.6191801031430563,0.0025
263,0.6054849922657013,83.27672084172566,0.6550800601641337,77.39109794298808,0.6550800601641337,0.0025
264,0.604981337984403,82.9144020875295,0.615282396475474,81.36837085088094,0.615282396475474,0.0025
265,0.6064669688542684,83.13235938549042,0.5979784528414408,82.38636453946431,0.5979784528414408,0.0025
266,0.605663001537323,83.03045729796092,0.6533130009969076,76.89393957455952,0.6533130009969076,0.0025
267,0.594007338086764,83.73245000839233,0.6189624468485514,80.39772709210713,0.6189624468485514,0.0025
268,0.595374678572019,83.25124531984329,0.6314345995585123,80.39772709210713,0.6314345995585123,0.0025
269,0.6028426388899485,84.50237760941188,0.6393543283144633,78.64583333333333,0.6393543283144633,0.0025
270,0.6092297832171122,83.26539844274521,0.6413973967234293,77.39109794298808,0.6413973967234293,0.0025
271,0.6022106409072876,83.09273074070613,0.6600500742594401,75.92329581578572,0.6600500742594401,0.0025
272,0.6017516553401947,84.52785313129425,0.6428788503011068,78.90625,0.6428788503011068,0.0025
273,0.6012255152066549,83.39277605215709,0.6410845716794332,78.64583333333333,0.6410845716794332,0.0025
274,0.5929770270983378,84.48539425929387,0.6411958734194437,77.88825829823811,0.6411958734194437,0.0025
275,0.610972081621488,83.05593281984329,0.6242739756902059,79.11931872367859,0.6242739756902059,0.0025
276,0.6084593931833903,82.87477344274521,0.6218544840812683,81.88920418421428,0.6218544840812683,0.0025
277,0.6060331165790558,82.34261771043141,0.6399620771408081,79.66382503509521,0.6399620771408081,0.0025
278,0.5978160301844279,83.82586042086284,0.6502352158228556,78.38541666666667,0.6502352158228556,0.0025
279,0.6023770769437155,83.02762657403946,0.6468028426170349,79.16666666666667,0.6468028426170349,0.0025
280,0.5964385519425074,84.62692499160767,0.6218167146046957,79.14299170176189,0.6218167146046957,0.0025
281,0.5987527420123419,83.26539844274521,0.637577474117279,79.37973539034526,0.637577474117279,0.0025
282,0.5899930497010549,84.24196094274521,0.6288518905639648,80.13731042544048,0.6288518905639648,0.0025
283,0.5976634373267492,84.56465105215709,0.6288465857505798,79.37973539034526,0.6288465857505798,0.0025
284,0.5947975019613901,84.188179175059,0.6162878672281901,80.13731042544048,0.6162878672281901,0.0025
285,0.6077820559342703,83.04461042086284,0.6460069020589193,79.14299170176189,0.6460069020589193,0.0025
