epoch,train_loss,train_acc,test_loss,test_acc
0,1.0926856497923534,40.548573434352875,1.081518570582072,43.702652057011925
1,1.0707628230253856,47.1722145875295,1.047958254814148,55.61079581578573
2,1.047606219847997,48.08367292086283,1.0227044026056926,52.05966035525004
3,1.0293968717257183,50.11322448650996,0.9954584638277689,55.30303120613098
4,1.0141628781954448,50.05378176768621,0.9872551361719767,52.604166666666664
5,1.002558211485545,52.01539844274521,0.9674607912699381,57.67045418421427
6,0.9901240468025208,53.09386352698008,0.9847190380096436,58.64109992980957
7,0.9887838115294775,52.72305260101954,0.978289266427358,55.91856042544047
8,0.9836492588122686,54.98754531145096,0.9689833720525106,55.63447078069051
9,0.9776480197906494,53.928894797960915,0.9685613910357157,53.929924964904785
10,0.9701527506113052,55.100769797960915,0.9708270231882731,55.705493688583374
11,0.9656621466080347,55.50271769364675,0.959195872147878,55.421402057011925
12,0.9589201460282007,56.5302312374115,0.93878306945165,58.21496248245239
13,0.9559392929077148,56.78215573231379,0.9375245571136475,57.45738744735718
14,0.9538799424966177,56.41700625419617,0.949433962504069,52.98295517762502
15,0.9491641571124395,56.28113696972529,0.9463502168655396,55.94223539034525
16,0.9369117617607117,58.421082297960915,0.9438021977742513,59.01988744735718
17,0.9278815736373266,59.08061613639196,0.9253635803858439,60.51136453946432
18,0.9294829368591309,58.095561464627586,0.9516477187474569,57.8125
19,0.9242063264052073,59.42312031984329,0.9098721345265707,56.74716035525004
20,0.9177510440349579,59.29291198650996,0.9068626562754313,60.01420418421427
21,0.9129985868930817,60.30061145623525,0.9053211410840353,59.06723539034525
22,0.9137543886899948,60.50441563129425,0.8984336654345194,60.748106241226196
23,0.8988673140605291,62.672667702039085,0.8878738284111023,61.60037914911906
24,0.8957811097304026,63.11707446972529,0.8732505639394125,62.54734992980957
25,0.8924303452173868,63.34069321552912,0.9052717884381613,58.617424964904785
26,0.8855436146259308,62.771739065647125,0.8834323883056641,60.890152057011925
27,0.8806827614704767,64.56068853537242,0.8671789566675822,61.60037914911906
28,0.878143255909284,64.2889494697253,0.8823656837145487,60.86647709210714
29,0.8727313379446665,65.04472394784291,0.8705875277519226,62.61837085088094
30,0.8683451016743978,64.79562968015671,0.8809417883555094,62.40530411402384
31,0.8710275242726008,65.89956978956859,0.8720758756001791,64.20454581578572
32,0.86955559750398,65.63066144784291,0.8687401413917542,65.4356062412262
33,0.8553605278333029,66.57608697811763,0.857849657535553,62.94981042544047
34,0.8493587325016657,67.97158072392146,0.8595758676528931,64.48863744735718
35,0.8397364666064581,67.13937968015671,0.8573143482208252,64.70170418421428
36,0.8401292711496353,67.54698852698009,0.8462171753247579,66.1931832631429
37,0.8308178136746088,67.96875,0.8270134925842285,64.70170418421428
38,0.8237483153740565,69.35009062290192,0.8590661287307739,64.01515205701192
39,0.8225764036178589,70.15964686870575,0.8371314605077108,64.48863744735718
40,0.8156591057777405,70.52479634682338,0.8277355829874674,66.78503751754761
41,0.8113900174697241,70.27570207913716,0.8292199969291687,65.29356042544048
42,0.8180861423412958,70.2021062374115,0.8173271616299947,65.50662914911906
43,0.818741112947464,69.54540312290192,0.8048790693283081,66.52462085088094
44,0.8051638056834539,70.27570207913716,0.8341301480929056,67.32954581578572
45,0.7950153847535452,71.54664844274521,0.7917501529057821,69.79166666666667
46,0.7992048213879267,71.40794843435287,0.7992254495620728,69.10511453946431
47,0.785813773671786,71.78442031145096,0.7900709509849548,69.57859992980957
48,0.7894863933324814,72.1240942676862,0.7950127720832825,69.83901659647624
49,0.7901593248049418,71.54098749160767,0.8036155104637146,67.56628751754761
50,0.786272406578064,71.57495468854904,0.7928473353385925,67.56628751754761
