epoch,train_loss,train_acc,test_loss,test_acc
0,1.0972569088141124,35.25249088803927,1.0746230284372966,52.98295418421427
1,1.0759263336658478,44.18308436870575,1.0551173289616902,48.05871248245239
2,1.049230307340622,46.11922552188238,1.022238294283549,54.52178120613098
3,1.0323680142561595,47.09578802188238,1.017209768295288,54.427083333333336
4,1.01752765973409,49.05174374580383,1.0034630099932353,53.148674964904785
5,1.0180663615465164,48.28464686870575,0.9816386699676514,56.67613744735718
6,1.0029218246539433,51.73233697811762,0.9855774641036987,57.48106042544047
7,1.004656806588173,50.57461510101954,0.9785670240720113,58.16761453946432
8,0.9946158727010092,52.052196860313416,0.9854135910669962,55.16098539034525
9,0.9941367109616598,52.72871404886246,0.95782603820165,60.01420418421427
10,0.9910239030917486,51.33038957913717,0.9797558784484863,55.208333333333336
11,0.9875036627054214,53.53260884682337,0.960078219572703,54.947916666666664
12,0.9795757184425989,53.44485988219579,0.9674566785494486,55.18466035525004
13,0.9700106630722681,54.68183904886246,0.942516028881073,58.64109992980957
14,0.9630043903986613,56.5302312374115,0.9654529094696045,55.208333333333336
15,0.9647191365559896,54.22610988219579,0.9445483088493347,55.421402057011925
16,0.9563513646523157,55.165873964627586,0.9406969348589579,58.97253751754761
17,0.9605054457982382,55.64990937709808,0.9399464329083761,59.23295418421427
18,0.9489847322305044,57.63134062290192,0.9435834884643555,58.001893758773804
19,0.9376177688439687,58.395606776078544,0.924483597278595,60.48768957455953
20,0.9363348484039307,58.84001354376475,0.921515683333079,57.78882702191671
21,0.9319670846064886,58.030457297960915,0.8991541465123495,58.99621248245239
22,0.932417502005895,59.51370050509771,0.906509796778361,60.51136453946432
23,0.927296111981074,59.91564790407816,0.8999974727630615,59.54072078069051
24,0.9241682241360346,59.63258594274521,0.9226643443107605,58.28598539034525
25,0.919876237710317,60.74784894784292,0.8994239171346029,61.31628751754761
26,0.9176379094521204,60.255321860313416,0.9219156503677368,58.830493688583374
27,0.9061964253584543,61.35360052188238,0.9038417339324951,59.35132702191671
28,0.8927332510550817,64.24649010101955,0.8934955994288126,60.36931872367859
29,0.8964865158001581,63.10292134682337,0.9051725665728251,59.87216035525004
30,0.8961787819862366,62.45754063129425,0.8851572871208191,63.18655411402384
31,0.902733271320661,61.67629063129425,0.876386026541392,62.61837085088094
32,0.8878576805194219,64.18704738219579,0.8680981397628784,64.39393957455952
33,0.8884339531262716,62.7802312374115,0.8941409389177958,61.43466035525004
34,0.8806238720814387,64.37952915827434,0.8660481174786886,65.17518957455952
35,0.8762176781892776,64.71071094274521,0.8683384855588278,63.44697078069051
36,0.8743870009978613,63.44542602698008,0.8465827107429504,64.93844787279765
