epoch,train_loss,train_acc,test_loss,test_acc
0,1.0996257265408833,35.88937968015671,1.0814404884974163,44.64962184429169
1,1.0733925700187683,44.522758324941,1.0469894409179688,49.242424964904785
2,1.0506560107072194,47.05332865317663,1.019004464149475,54.07197078069051
3,1.0363940546909969,47.177876035372414,1.008352557818095,54.07197078069051
4,1.0185050716002781,49.283854166666664,0.9948549270629883,57.41003751754761
5,1.0159532378117244,50.96240937709808,1.0040330092112224,54.924243688583374
6,1.0040077765782673,50.76992760101954,0.9893958767255148,56.41572078069051
7,0.9948148528734843,52.926856776078544,0.9804556767145792,55.705493688583374
8,0.9977488120396932,51.18319739898046,0.9788488348325094,55.44507702191671
9,0.9906345754861832,53.82699271043142,0.9699118534723917,56.983902057011925
10,0.9817514767249426,55.001698434352875,0.9740603367487589,55.94223539034525
11,0.9800356278816859,54.2034645875295,0.9795228242874146,54.23768957455953
12,0.9764516204595566,53.64017238219579,0.9519710540771484,55.63447078069051
13,0.973330944776535,54.73562031984329,0.9570982058842977,57.19697078069051
14,0.9595741530259451,55.794270833333336,0.9489395419756571,55.46875
15,0.959715947508812,55.508378644784294,0.9379043380419413,59.20928120613098
16,0.9511766930421194,55.52819321552912,0.9338090419769287,57.45738744735718
17,0.9485101103782654,56.728373964627586,0.9305054744084676,59.25662914911906
18,0.9487001746892929,56.16791198650996,0.9469652573267618,57.552083333333336
19,0.9385028382142385,58.395606776078544,0.9234504699707031,59.77746248245239
20,0.9374183515707651,57.95120050509771,0.9132650097211202,59.09091035525004
21,0.9262722929318746,58.26256821552912,0.897225022315979,64.08617496490479
22,0.9258817931016287,59.21365519364675,0.9186243812243143,59.82481042544047
23,0.9210893710454305,59.49954738219579,0.902523398399353,61.33996248245239
24,0.9170496712128321,60.07133175929388,0.9200281898180643,58.333333333333336
25,0.9114864220221838,61.50362342596054,0.9009395043055216,59.77746248245239
26,0.9127569297949473,60.396852592627205,0.9015303254127502,61.38731042544047
27,0.9068910429875056,60.44780363639196,0.8867238362630209,63.39962085088094
28,0.8970055232445399,63.37749113639196,0.8873385588328043,62.66572078069051
29,0.8892072389523188,63.10292134682337,0.8696685433387756,63.13920418421427
30,0.886325791478157,64.18704738219579,0.8980238238970438,60.677083333333336
31,0.8776633689800898,64.31442499160767,0.9025450150171915,60.65341035525004
32,0.8833755999803543,63.00101925929388,0.8618461688359579,64.91477290789287
33,0.8763965566953024,65.08435259262721,0.8516826232274374,64.18087085088094
34,0.8717048118511835,65.69293489058812,0.8472511172294617,63.18655411402384
35,0.8631496826807658,66.24490519364674,0.8238502343495687,66.45359992980957
36,0.8562089055776596,66.66949739058812,0.8304300506909689,65.19886453946431
37,0.8558916747570038,65.90240051349004,0.8347253799438477,66.47727290789287
38,0.850827028354009,67.16485520203908,0.8276236852010092,67.51893957455952
39,0.8654023955265681,64.7333562374115,0.8268224795659384,68.06344787279765
40,0.8410613387823105,68.18104634682338,0.8368431727091471,67.23484992980957
41,0.8510017792383829,66.34397655725479,0.7984464565912882,70.2888270219167
42,0.8322552094856898,69.32461510101955,0.8383543888727824,66.9981062412262
43,0.835024376710256,67.20448384682338,0.8297526041666666,67.7793562412262
44,0.8347271730502447,68.40183436870575,0.8240720431009928,66.26420418421428
45,0.8202103674411774,70.703125,0.8016811609268188,67.7793562412262
46,0.8182595471541086,70.14549374580383,0.8069958090782166,68.51325829823811
47,0.8318863958120346,67.93195207913716,0.8180511991182963,66.52462085088094
48,0.820475826660792,69.29064790407817,0.8351359367370605,65.74337085088094
49,0.8173784613609314,69.57370936870575,0.816883405049642,65.53030411402385
50,0.8107798943916956,70.57574739058812,0.8211222887039185,66.26420418421428
51,0.806221624215444,69.87375468015671,0.844444473584493,65.05681872367859
52,0.8079606095949808,70.72860052188237,0.8198749423027039,64.79640205701192
53,0.8018945604562759,70.32665312290192,0.79559326171875,68.06344787279765
54,0.7937662104765574,70.94938854376475,0.8065263628959656,68.60795418421428
55,0.7970637331406275,71.65421197811763,0.7787542541821798,69.36553120613098
56,0.7879472573598226,71.06827447811763,0.8012394905090332,67.85037914911906
57,0.7925818016131719,71.72214686870575,0.7850670218467712,67.28219787279765
58,0.7908420165379842,71.65421197811763,0.7883904377619425,69.08143957455952
59,0.7886053423086802,72.31657604376475,0.7616588672002157,73.83996248245239
60,0.7846687138080597,71.62024478117625,0.7904319564501444,69.83901659647624
61,0.7866282165050507,70.75407604376475,0.7962562044461569,70.8806832631429
62,0.7908555020888647,70.89277654886246,0.7470267017682394,71.33049368858337
63,0.7812003046274185,72.91949739058812,0.7952548464139303,69.62594787279765
64,0.7814427266518275,73.09782604376475,0.7761373718579611,71.0700770219167
65,0.7785880813995997,71.1248869697253,0.7791309356689453,70.0994332631429
66,0.776063804825147,71.95425728956859,0.761120061079661,70.57291666666667
67,0.7709395438432693,72.3194067676862,0.7759973605473837,69.36553120613098
68,0.7625779906908671,72.97894010941188,0.7558429837226868,71.11742496490479
69,0.7761551737785339,71.74762239058812,0.7619920969009399,70.33617496490479
70,0.7663722137610117,72.452445824941,0.7553398609161377,70.83333333333333
71,0.7695993185043335,72.77513593435287,0.7565640012423197,72.15909163157146
72,0.7652309338251749,73.28181614478429,0.7817713618278503,68.37121248245239
73,0.7651290545860926,72.30525364478429,0.7653298775355021,70.1231062412262
74,0.7510321835676829,75.1953125,0.77802840868632,68.86837085088094
75,0.759341816107432,73.84227812290192,0.740139106909434,71.59091035525005
76,0.7536841283241907,73.4375,0.7416650851567587,72.56155411402385
77,0.7476143886645635,73.98947030305862,0.7751888235410055,68.1344707806905
78,0.7466126283009847,75.3368432323138,0.7584928870201111,69.41287914911906
79,0.7393542677164078,75.1019020875295,0.7571293711662292,69.10511453946431
80,0.7453361650307974,75.36231875419617,0.7453642090161642,72.08806872367859
81,0.7474963317314783,75.0934104124705,0.7406192421913147,71.35416666666667
82,0.749916801850001,73.73754531145096,0.7330081065495809,71.11742496490479
83,0.7368058413267136,75.4444067676862,0.7455514868100485,71.37784163157146
84,0.7479264885187149,74.81600989898045,0.7477883696556091,71.92234992980957
85,0.7277097006638845,76.01336042086284,0.728052020072937,72.37216035525005
86,0.7430988301833471,74.44236874580383,0.7621295849482218,69.88636453946431
87,0.7367693682511648,74.76505885521571,0.7665109038352966,68.39488744735718
88,0.7302552709976832,74.49048906564713,0.7444539070129395,69.64962085088094
89,0.7343603819608688,74.49331978956859,0.7421531478563944,71.6619332631429
90,0.7332897235949835,76.15772187709808,0.7508338292439779,70.35984992980957
91,0.7330233802398046,75.16417602698009,0.775505264600118,68.39488744735718
92,0.7222816447416941,76.44644478956859,0.6959467132886251,73.83996248245239
93,0.7296156386534373,74.79336510101955,0.7268961668014526,72.6325770219167
94,0.7245617111523946,75.83220104376475,0.7412201166152954,71.14109992980957
95,0.7227988640467325,74.42821562290192,0.7340789635976156,69.88636453946431
96,0.7158035188913345,75.90862760941188,0.7313359379768372,71.6619332631429
97,0.7186445494492849,77.51075625419617,0.7380507588386536,70.9043562412262
98,0.730229044953982,75.16983697811763,0.7187217672665914,71.89867496490479
99,0.7184114853541056,75.46705156564713,0.7321070035298666,69.91003751754761
100,0.707555428147316,77.90138125419617,0.7651728391647339,68.1581437587738
101,0.7188807129859924,76.30208333333333,0.7228057185808817,70.95170418421428
102,0.7122335384289423,77.68342395623525,0.7221430937449137,71.11742496490479
103,0.7076433300971985,76.88519010941188,0.7049623529116312,74.90530411402385
104,0.7207395831743876,75.28589218854904,0.7296614646911621,71.94602290789287
